   3.7000000e+01   0.0000000e+00   3.6000000e+02   1.3521062e+01   6.0000000e+03
   0.0000000e+00  -2.0773821e+02  -6.7643000e+01  -4.1746667e+01   1.3028100e+02
   1.0000000e+00  -4.1578133e+01   5.2900000e+00  -4.2774757e+01   1.2980700e+02
   2.0000000e+00  -3.0420418e+01   5.8350000e+00  -4.6044440e+01   1.2805400e+02
   3.0000000e+00  -2.4839270e+01   6.7200000e+00  -5.2284476e+01   1.2343200e+02
   4.0000000e+00  -2.1838963e+01   7.8890000e+00  -6.3345083e+01   1.0848400e+02
   5.0000000e+00  -2.0445239e+01   9.2390000e+00  -7.4723692e+01   4.2594000e+01
   6.0000000e+00  -2.0144030e+01   1.0578000e+01  -6.4348306e+01  -7.2150000e+00
   7.0000000e+00  -2.0561673e+01   1.1590000e+01  -5.8655572e+01  -1.7763000e+01
   8.0000000e+00  -2.1346264e+01   1.1858000e+01  -5.8221111e+01  -2.0597000e+01
   9.0000000e+00  -2.2124225e+01   1.0976000e+01  -6.2958161e+01  -2.0723000e+01
   1.0000000e+01  -2.2560649e+01   8.8360000e+00  -7.8942630e+01  -1.8255000e+01
   1.1000000e+01  -2.2465265e+01   5.8400000e+00  -7.9441486e+01   1.5754000e+02
   1.2000000e+01  -2.1925391e+01   2.7220000e+00  -5.9432904e+01   1.6155400e+02
   1.3000000e+01  -2.1269623e+01   3.4000000e-02  -5.1011437e+01   1.6438600e+02
   1.4000000e+01  -2.0914539e+01  -2.1730000e+00  -4.6519981e+01   1.6740000e+02
   1.5000000e+01  -2.1263267e+01  -4.3530000e+00  -4.4318146e+01   1.7071900e+02
   1.6000000e+01  -2.2669533e+01  -7.4800000e+00  -4.3761336e+01   1.7435800e+02
   1.7000000e+01  -2.5451788e+01  -1.3512000e+01  -4.4482265e+01   1.7828500e+02
   1.8000000e+01  -2.9603069e+01  -2.6785000e+01  -4.6192603e+01  -1.7762500e+02
   1.9000000e+01  -3.2941508e+01  -5.4183000e+01  -4.8527314e+01  -1.7365500e+02
   2.0000000e+01  -3.0408270e+01  -8.6830000e+01  -5.0927265e+01  -1.7032300e+02
   2.1000000e+01  -2.4612092e+01  -1.0495500e+02  -5.2614603e+01  -1.6822000e+02
   2.2000000e+01  -1.9704741e+01  -1.1187200e+02  -5.2804466e+01  -1.6733700e+02
   2.3000000e+01  -1.6322693e+01  -1.1355600e+02  -5.1289092e+01  -1.6666600e+02
   2.4000000e+01  -1.4309744e+01  -1.1277800e+02  -4.8640471e+01  -1.6511600e+02
   2.5000000e+01  -1.3495044e+01  -1.1090400e+02  -4.5674159e+01  -1.6242200e+02
   2.6000000e+01  -1.3802658e+01  -1.0886600e+02  -4.3009801e+01  -1.5889900e+02
   2.7000000e+01  -1.5212010e+01  -1.0765700e+02  -4.0983994e+01  -1.5497900e+02
   2.8000000e+01  -1.7752038e+01  -1.0883000e+02  -3.9777620e+01  -1.5107400e+02
   2.9000000e+01  -2.1278106e+01  -1.1529100e+02  -3.9491430e+01  -1.4763100e+02
   3.0000000e+01  -2.4556214e+01  -1.3148400e+02  -4.0218828e+01  -1.4528700e+02
   3.1000000e+01  -2.4264122e+01  -1.5558500e+02  -4.2040437e+01  -1.4516200e+02
   3.2000000e+01  -1.9947054e+01  -1.7332200e+02  -4.4929246e+01  -1.4945400e+02
   3.3000000e+01  -1.4939840e+01   1.7931000e+02  -4.8158868e+01  -1.6200500e+02
   3.4000000e+01  -1.0723481e+01   1.7799900e+02  -4.9056337e+01   1.7593300e+02
   3.5000000e+01  -7.4485030e+00   1.7963200e+02  -4.5709425e+01   1.5575600e+02
   3.6000000e+01  -5.0103781e+00  -1.7736900e+02  -4.0807367e+01   1.4587900e+02
   3.7000000e+01  -3.2887421e+00  -1.7384100e+02  -3.6469023e+01   1.4339000e+02
   3.8000000e+01  -2.1946701e+00  -1.7029500e+02  -3.3113837e+01   1.4478400e+02
   3.9000000e+01  -1.6553412e+00  -1.6709700e+02  -3.0698341e+01   1.4817400e+02
   4.0000000e+01  -1.6111381e+00  -1.6456700e+02  -2.9113670e+01   1.5258000e+02
   4.1000000e+01  -2.0011501e+00  -1.6301800e+02  -2.8305329e+01   1.5743000e+02
   4.2000000e+01  -2.7420513e+00  -1.6277400e+02  -2.8234152e+01   1.6233000e+02
   4.3000000e+01  -3.7078494e+00  -1.6414500e+02  -2.8927426e+01   1.6692900e+02
   4.4000000e+01  -4.7123272e+00  -1.6733400e+02  -3.0444765e+01   1.7080700e+02
   4.5000000e+01  -5.5206698e+00  -1.7224100e+02  -3.2917167e+01   1.7330300e+02
   4.6000000e+01  -5.9059871e+00  -1.7831100e+02  -3.6533903e+01   1.7312400e+02
   4.7000000e+01  -5.7839519e+00   1.7538800e+02  -4.1443026e+01   1.6732900e+02
   4.8000000e+01  -5.2483625e+00   1.6974200e+02  -4.6783866e+01   1.4952600e+02
   4.9000000e+01  -4.5037686e+00   1.6521300e+02  -4.7909495e+01   1.1811500e+02
   5.0000000e+01  -3.7528687e+00   1.6180700e+02  -4.3166591e+01   9.4801000e+01
   5.1000000e+01  -3.1455211e+00   1.5925200e+02  -3.7828717e+01   8.5552000e+01
   5.2000000e+01  -2.7546158e+00   1.5718000e+02  -3.3684141e+01   8.3310000e+01
   5.3000000e+01  -2.6099723e+00   1.5522100e+02  -3.0698341e+01   8.4197000e+01
   5.4000000e+01  -2.6994671e+00   1.5303800e+02  -2.8650380e+01   8.6568000e+01
   5.5000000e+01  -2.9839428e+00   1.5034400e+02  -2.7362588e+01   8.9651000e+01
   5.6000000e+01  -3.3963753e+00   1.4691500e+02  -2.6728059e+01   9.3028000e+01
   5.7000000e+01  -3.8493166e+00   1.4262900e+02  -2.6676558e+01   9.6431000e+01
   5.8000000e+01  -4.2402184e+00   1.3750100e+02  -2.7159796e+01   9.9651000e+01
   5.9000000e+01  -4.4791975e+00   1.3170500e+02  -2.8168243e+01   1.0248300e+02
   6.0000000e+01  -4.5130008e+00   1.2555800e+02  -2.9692042e+01   1.0469400e+02
   6.1000000e+01  -4.3392467e+00   1.1941900e+02  -3.1751253e+01   1.0596200e+02
