   3.7000000e+01   0.0000000e+00   3.6000000e+02   1.2975004e+01   6.0000000e+03
   0.0000000e+00  -2.1087162e+02   1.0204600e+02  -2.2562714e+01   1.7543700e+02
   1.0000000e+00  -6.5583266e+01  -1.5603300e+02  -2.2623170e+01   1.7556600e+02
   2.0000000e+00  -5.3763686e+01  -1.5552500e+02  -2.2804410e+01   1.7592800e+02
   3.0000000e+00  -4.7068061e+01  -1.5467200e+02  -2.3108632e+01   1.7644800e+02
   4.0000000e+00  -4.2510483e+01  -1.5347100e+02  -2.3540371e+01   1.7700800e+02
   5.0000000e+00  -3.9128643e+01  -1.5193600e+02  -2.4097233e+01   1.7744700e+02
   6.0000000e+00  -3.6463886e+01  -1.5007800e+02  -2.4776342e+01   1.7757900e+02
   7.0000000e+00  -3.4256802e+01  -1.4792900e+02  -2.5557344e+01   1.7719800e+02
   8.0000000e+00  -3.2346835e+01  -1.4553000e+02  -2.6403335e+01   1.7610000e+02
   9.0000000e+00  -3.0649493e+01  -1.4293000e+02  -2.7245875e+01   1.7412200e+02
   1.0000000e+01  -2.9123655e+01  -1.4017900e+02  -2.7986145e+01   1.7120800e+02
   1.1000000e+01  -2.7778350e+01  -1.3731100e+02  -2.8499895e+01   1.6748800e+02
   1.2000000e+01  -2.6655597e+01  -1.3434500e+02  -2.8694031e+01   1.6331800e+02
   1.3000000e+01  -2.5835376e+01  -1.3128600e+02  -2.8536292e+01   1.5921900e+02
   1.4000000e+01  -2.5403413e+01  -1.2813000e+02  -2.8074627e+01   1.5570500e+02
   1.5000000e+01  -2.5498381e+01  -1.2486000e+02  -2.7422820e+01   1.5311500e+02
   1.6000000e+01  -2.6285929e+01  -1.2147300e+02  -2.6727225e+01   1.5154700e+02
   1.7000000e+01  -2.8040110e+01  -1.1798200e+02  -2.6102894e+01   1.5091000e+02
   1.8000000e+01  -3.1240691e+01  -1.1444300e+02  -2.5646545e+01   1.5099500e+02
   1.9000000e+01  -3.6995090e+01  -1.1107000e+02  -2.5421595e+01   1.5152900e+02
   2.0000000e+01  -4.9118082e+01  -1.0913600e+02  -2.5465390e+01   1.5220800e+02
   2.1000000e+01  -7.4402991e+01   9.9327000e+01  -2.5808691e+01   1.5267800e+02
   2.2000000e+01  -4.0821616e+01   8.7026000e+01  -2.6444191e+01   1.5253100e+02
   2.3000000e+01  -2.9303914e+01   9.0328000e+01  -2.7349791e+01   1.5127100e+02
   2.4000000e+01  -2.2180939e+01   9.4593000e+01  -2.8417270e+01   1.4832800e+02
   2.5000000e+01  -1.7142595e+01   9.9150000e+01  -2.9430048e+01   1.4316400e+02
   2.6000000e+01  -1.3404090e+01   1.0380800e+02  -3.0027662e+01   1.3563800e+02
   2.7000000e+01  -1.0609710e+01   1.0845700e+02  -2.9801725e+01   1.2653600e+02
   2.8000000e+01  -8.5623839e+00   1.1300000e+02  -2.8599044e+01   1.1755500e+02
   2.9000000e+01  -7.1565131e+00   1.1733600e+02  -2.6647209e+01   1.1028600e+02
   3.0000000e+01  -6.3302759e+00   1.2133800e+02  -2.4367052e+01   1.0534100e+02
   3.1000000e+01  -6.0440331e+00   1.2484800e+02  -2.2111033e+01   1.0250200e+02
   3.2000000e+01  -6.2738739e+00   1.2764400e+02  -2.0066559e+01   1.0125400e+02
   3.3000000e+01  -6.9892176e+00   1.2941700e+02  -1.8328738e+01   1.0109600e+02
   3.4000000e+01  -8.1490565e+00   1.2973100e+02  -1.6923634e+01   1.0162000e+02
   3.5000000e+01  -9.6404831e+00   1.2800600e+02  -1.5852515e+01   1.0251700e+02
   3.6000000e+01  -1.1233580e+01   1.2360100e+02  -1.5103098e+01   1.0353900e+02
   3.7000000e+01  -1.2493505e+01   1.1622700e+02  -1.4653298e+01   1.0448600e+02
   3.8000000e+01  -1.2871394e+01   1.0671100e+02  -1.4477019e+01   1.0518700e+02
   3.9000000e+01  -1.2123494e+01   9.7191000e+01  -1.4541275e+01   1.0549200e+02
   4.0000000e+01  -1.0524134e+01   8.9726000e+01  -1.4804232e+01   1.0526400e+02
   4.1000000e+01  -8.6042941e+00   8.5011000e+01  -1.5217034e+01   1.0439800e+02
   4.2000000e+01  -6.7611380e+00   8.2678000e+01  -1.5719262e+01   1.0282600e+02
   4.3000000e+01  -5.1987760e+00   8.2049000e+01  -1.6244724e+01   1.0054500e+02
   4.4000000e+01  -3.9916096e+00   8.2508000e+01  -1.6726096e+01   9.7631000e+01
   4.5000000e+01  -3.1589852e+00   8.3572000e+01  -1.7108977e+01   9.4246000e+01
   4.6000000e+01  -2.6813934e+00   8.4867000e+01  -1.7365778e+01   9.0613000e+01
   4.7000000e+01  -2.5339482e+00   8.6089000e+01  -1.7497813e+01   8.6963000e+01
   4.8000000e+01  -2.6787384e+00   8.6977000e+01  -1.7537378e+01   8.3484000e+01
   4.9000000e+01  -3.0641175e+00   8.7298000e+01  -1.7530037e+01   8.0287000e+01
   5.0000000e+01  -3.6317249e+00   8.6842000e+01  -1.7528570e+01   7.7396000e+01
   5.1000000e+01  -4.2932115e+00   8.5448000e+01  -1.7572698e+01   7.4765000e+01
   5.2000000e+01  -4.9435473e+00   8.3044000e+01  -1.7691482e+01   7.2302000e+01
   5.3000000e+01  -5.4727106e+00   7.9699000e+01  -1.7897218e+01   6.9893000e+01
   5.4000000e+01  -5.7782946e+00   7.5659000e+01  -1.8188305e+01   6.7421000e+01
   5.5000000e+01  -5.8086915e+00   7.1310000e+01  -1.8553638e+01   6.4780000e+01
   5.6000000e+01  -5.5832664e+00   6.7066000e+01  -1.8967854e+01   6.1886000e+01
   5.7000000e+01  -5.1739743e+00   6.3243000e+01  -1.9399176e+01   5.8691000e+01
   5.8000000e+01  -4.6822213e+00   5.9993000e+01  -1.9814776e+01   5.5190000e+01
   5.9000000e+01  -4.1946697e+00   5.7308000e+01  -2.0181291e+01   5.1420000e+01
   6.0000000e+01  -3.7901710e+00   5.5087000e+01  -2.0474932e+01   4.7468000e+01
   6.1000000e+01  -3.5169512e+00   5.3173000e+01  -2.0685497e+01   4.3442000e+01
   6.2000000e+01  -3.4036743e+00   5.1397000e+01  -2.0815187e+01   3.9455000e+01
   6.3000000e+01  -3.4499683e+00   4.9594000e+01  -2.0879687e+01   3.5605000e+01
   6.4000000e+01  -3.6584279e+00   4.7613000e+01  -2.0903457e+01   3.1961000e+01
